201912,제주서귀포경찰서,6666,1368,7,552,817,14,2795,426,687,3154,2222,1290,110,186,691,958,1183,1243,1000,1295,770,1005,1006,1039,998,1034,814,1101,374,212,1141,49,200,2910,679,0,0,2021-10-27 13:25
201912,제주동부경찰서,9966,2409,5,1141,502,5,4162,716,1026,4722,3404,1840,200,418,1397,1511,1813,1669,1111,1847,1167,1523,1484,1521,1436,1573,1262,1471,581,186,1129,67,297,4219,2016,0,0,2021-10-27 13:25
201912,전북진안경찰서,421,177,0,30,74,14,102,3,21,208,96,117,9,10,20,26,56,86,97,117,48,73,57,65,83,47,48,107,8,3,72,3,10,144,74,0,0,2021-10-27 13:25
201912,전북지방경찰청,1791,61,12,254,101,314,245,4,800,258,397,1136,59,36,160,132,126,95,46,1137,275,287,256,244,269,259,201,382,17,36,155,6,14,797,384,0,0,2021-10-27 13:25
201912,전북정읍경찰서,2851,617,68,329,371,35,1027,139,265,1417,792,642,55,118,260,247,469,512,542,648,307,465,440,405,451,447,336,515,92,41,357,8,113,1255,470,0,0,2021-10-27 13:25
201912,전북전주완산경찰서,9851,1950,145,1609,910,83,3873,405,876,4257,3043,2551,125,462,1486,1357,1508,1425,908,2580,1110,1513,1493,1463,1471,1542,1259,1703,546,96,1040,65,437,3712,2252,0,0,2021-10-27 13:25
201912,전북전주덕진경찰서,7350,1646,117,607,712,40,3493,216,519,4081,2133,1136,183,346,1100,985,1449,1256,877,1154,825,1134,1146,1085,1067,1204,889,1419,256,116,792,39,270,3199,1259,0,0,2021-10-27 13:25
201912,전북장수경찰서,434,136,2,65,33,11,129,11,47,217,98,119,3,9,40,33,58,80,91,120,50,64,76,62,62,71,49,102,11,2,58,5,12,145,99,0,0,2021-10-27 13:25
201912,전북임실경찰서,475,177,2,29,96,8,129,4,30,208,138,129,4,9,25,42,65,93,107,130,37,75,67,96,66,78,56,85,5,2,47,1,9,226,100,0,0,2021-10-27 13:25
201912,전북익산경찰서,8065,1626,246,793,919,117,3350,279,735,3858,2161,2046,133,423,1020,983,1189,1318,947,2052,872,1281,1221,1221,1154,1277,1039,1632,480,91,858,40,287,3358,1319,0,0,2021-10-27 13:25
201912,전북완주경찰서,1868,565,41,138,221,23,617,41,222,864,396,608,33,44,145,236,285,285,230,610,170,301,295,279,286,324,213,417,47,14,196,6,34,714,440,0,0,2021-10-27 13:25
201912,전북순창경찰서,451,106,9,45,37,25,110,14,105,221,135,95,2,15,22,57,80,74,105,96,46,55,70,47,85,78,70,111,7,2,85,13,9,181,43,0,0,2021-10-27 13:25
201912,전북부안경찰서,1507,344,30,183,245,4,529,40,132,789,403,315,28,52,146,133,234,297,302,315,173,252,210,224,236,236,176,289,40,29,192,5,36,682,234,0,0,2021-10-27 13:25
201912,전북무주경찰서,606,205,6,36,119,13,151,10,66,299,145,162,11,9,35,57,96,137,98,163,65,101,88,85,85,91,91,110,15,11,65,0,10,251,144,0,0,2021-10-27 13:25
201912,전북남원경찰서,1890,451,28,174,327,65,671,72,102,867,574,449,48,87,147,175,304,322,353,454,217,287,281,287,261,297,260,297,85,30,222,5,51,925,275,0,0,2021-10-27 13:25
201912,전북김제경찰서,2163,517,7,166,389,59,718,48,259,1038,583,542,30,79,146,198,360,382,423,545,247,360,312,314,315,369,246,469,63,11,272,16,57,1041,234,0,0,2021-10-27 13:25
201912,전북군산경찰서,8387,1732,109,1164,928,269,3114,272,799,4132,2311,1944,139,461,1029,1098,1329,1339,1043,1949,1007,1302,1239,1259,1235,1281,1064,1836,401,143,956,52,255,3200,1544,0,0,2021-10-27 13:25
201912,전북고창경찰서,1165,319,47,118,155,15,366,48,97,546,324,295,16,49,82,91,168,212,249,298,117,197,176,194,182,182,117,165,16,9,194,3,47,422,309,0,0,2021-10-27 13:25
201912,전남화순경찰서,1380,280,13,134,167,14,612,48,112,653,422,305,36,68,104,125,221,270,251,305,156,192,229,194,212,217,180,224,21,20,217,7,41,677,173,0,0,2021-10-27 13:25
201912,전남해남경찰서,1813,414,21,155,186,8,705,67,257,878,474,461,30,46,118,199,265,349,345,461,174,299,284,275,311,286,184,304,41,10,209,14,57,879,299,0,0,2021-10-27 13:25
201912,전남함평경찰서,711,151,9,85,115,11,265,13,62,333,179,199,18,26,46,75,98,121,127,200,67,109,121,103,102,111,98,143,6,4,95,0,21,317,125,0,0,2021-10-27 13:25
201912,전남진도경찰서,891,237,0,53,124,22,296,62,97,456,222,213,15,13,47,71,145,186,200,214,86,150,150,116,166,122,101,138,38,12,87,6,27,420,163,0,0,2021-10-27 13:25
201912,전남지방경찰청,1154,37,8,320,115,129,209,23,313,326,304,524,55,22,74,82,176,166,53,526,86,163,203,208,207,220,67,389,86,24,183,7,7,159,299,0,0,2021-10-27 13:25
201912,전남장흥경찰서,1229,253,10,51,209,4,539,49,114,549,367,313,26,33,73,94,191,215,283,314,124,207,176,174,203,195,150,200,38,5,182,4,34,635,131,0,0,2021-10-27 13:25
201912,전남장성경찰서,986,271,20,95,106,21,373,35,65,507,250,229,14,34,83,85,151,194,193,232,79,156,150,146,169,157,129,249,16,4,158,3,36,429,91,0,0,2021-10-27 13:25
