"2021","전주완산",9,5,4,0,0,0,0,4,1,4,0,2,2,2,0,3,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0
"2021","서울광진",13,6,7,0,0,0,4,6,2,1,2,2,0,5,3,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,2,2,1,0,2,0,0,1,0,3066952,693092
"2021","일산서부",14,7,4,3,0,0,6,6,1,1,3,1,3,2,1,3,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,0,2,1,2,2,0,1,0,0
"2021","오산",9,1,4,4,0,0,2,5,1,1,0,3,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,0,0,1,0,0,0,0,0
"2021","제주서부",12,8,1,3,0,0,2,7,1,2,0,0,2,4,0,4,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,1,3,0,0,1,1,1,0,0
"2021","경북청",1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2021","서울영등포",19,4,13,2,0,0,7,11,1,0,0,3,1,5,1,8,1,0,0,1,0,0,0,0,0,1,0,0,1,3,1,0,0,3,1,1,2,1,1,0,3,3548012,2206586
"2021","대구동부",10,3,5,2,0,0,2,8,0,0,1,0,4,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,2,0,0
"2021","사천",2,1,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2021","경남청",1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2021","과천",1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2021","공주",3,1,2,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"2021","대전청",1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2021","대구서부",8,7,1,0,0,0,0,7,1,0,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
"2021","부천원미",32,19,11,2,0,0,7,17,4,4,0,15,2,0,0,10,5,0,0,0,4,1,0,0,0,2,1,1,2,1,3,5,3,2,0,2,1,0,0,3,1,0,0
"2021","양산",9,2,5,2,0,0,0,6,3,0,0,0,0,4,2,0,3,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0
"2021","서산",4,1,3,0,0,0,0,3,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
"2021","서울방배",4,1,1,2,0,0,1,1,1,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4451779,271122
"2021","서울용산",16,4,8,4,0,0,2,11,1,2,4,1,6,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,2,2,0,1,3,1,0,2,0,3783427,1116274
"2021","대구남부",5,2,0,3,0,0,1,2,0,2,2,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0
"2021","서울동대문",17,9,5,3,0,0,3,12,1,1,3,2,2,1,5,4,0,0,0,0,0,0,1,0,1,2,1,1,1,0,2,0,4,0,0,0,0,0,3,0,1,3011303,747104
"2021","완주",2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2021","인천계양",12,5,5,2,0,0,2,9,1,0,4,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,4,1,0,0,0,3,1,0,0,0,0
"2021","서울동작",18,5,9,4,0,0,4,10,2,2,0,3,1,3,4,5,2,1,2,0,0,1,0,0,0,1,1,1,2,0,0,0,2,0,3,1,0,2,1,0,0,3436506,991656
"2021","춘천",8,5,2,1,0,0,2,4,2,0,0,5,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,0,0,0,1,1,0,0,0,0
"2021","인천미추홀",12,3,7,2,0,1,0,7,1,3,3,1,1,3,3,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,1,1,2,1,0,0
"2021","안동",1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2021","화성동탄",10,2,7,1,0,0,1,4,4,1,1,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,2,2,0,0,0
"2021","포항남부",5,0,4,1,0,0,2,1,2,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0
"2021","서울성동",11,4,6,1,0,1,4,6,0,0,1,2,1,3,1,0,3,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,2,0,0,0,0,0,1,0,0,3535332,789908
"2021","안양동안",11,2,8,1,0,0,4,3,1,3,2,0,3,2,3,1,0,1,0,0,0,0,0,0,2,0,0,0,0,3,0,1,0,0,0,0,2,0,0,2,0,0,0
"2021","천안서북",11,4,7,0,0,0,1,8,2,0,0,4,0,1,2,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,1,2,0,1,0,1,0,1,0,0
"2021","여수",4,1,2,1,0,1,2,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
"2021","강진",1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2021","김해중부",17,5,9,3,0,0,3,10,3,1,1,3,3,2,4,2,2,0,0,0,0,0,0,1,2,0,0,0,1,1,0,1,2,4,1,0,1,0,0,1,2,0,0
"2021","부산북부",4,0,4,0,0,0,2,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0
"2021","서울구로",29,12,14,3,0,0,6,15,5,3,4,3,3,5,3,6,5,0,0,1,0,0,3,0,0,1,1,0,1,1,2,1,3,5,5,0,0,0,1,2,2,2890323,956672
"2021","김천",3,2,0,1,0,0,0,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
"2021","밀양",3,0,3,0,0,0,0,1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2021","영동",1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","울산울주",4,2,2,0,0,0,0,3,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"2021","고흥",2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"2021","전주덕진",13,4,9,0,0,0,0,8,1,4,0,5,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,2,1,3,2,1,0,0,0
"2021","서울남대문",3,2,1,0,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4346515,107118
"2021","원주",7,2,4,1,0,0,0,4,0,3,0,1,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,2,0,1,0,0,0,0,0
"2021","청주흥덕",2,0,2,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","부산영도",3,1,2,0,0,0,1,2,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2021","마산동부",5,4,1,0,0,0,0,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"2021","인천부평",10,0,9,1,0,0,2,8,0,0,0,2,1,5,1,0,1,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0,0,1,0,0
"2021","고양",24,11,11,2,0,0,4,12,3,5,1,2,2,9,1,3,6,3,0,0,0,2,1,0,1,0,3,0,0,0,1,2,2,1,0,1,0,1,3,2,1,0,0
"2021","파주",9,1,7,1,0,0,3,6,0,0,2,1,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,1,2,0,0,1,0,0,0,0,0,0,0
"2021","서울종로",8,1,7,0,0,0,0,8,0,0,0,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,1,0,1,0,0,1,0,0,3864182,1168630
"2021","부산중부",2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"2021","동두천",6,2,4,0,0,0,1,3,0,2,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0
"2021","서울서대문",17,3,13,1,0,0,0,8,6,3,1,4,3,1,4,3,1,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,2,1,1,1,2,1,0,1,0,3943923,1022220
"2021","서울은평",13,2,11,0,0,0,1,12,0,0,2,4,0,0,2,0,5,0,0,0,0,0,3,2,0,0,0,1,0,0,2,0,1,0,0,1,0,0,1,1,1,2822178,567514
